Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
16068.0,229,35,115.73,1,Low Value
16069.0,53,25,457.7,0,Medium Value
16071.0,163,52,750.5600000000001,1,Medium Value
16072.0,64,508,3595.77,0,High Value
16074.0,26,25,252.5,0,Low Value
16075.0,138,41,736.9300000000001,0,Medium Value
16077.0,261,8,2300.4,1,High Value
16078.0,305,38,283.79,1,Low Value
16080.0,21,20,385.40000000000003,0,Medium Value
16081.0,2,167,1637.14,0,High Value
16082.0,306,16,106.75,1,Low Value
16083.0,18,40,1033.8,0,High Value
16085.0,16,208,1359.52,0,High Value
16086.0,3,98,1743.6,0,High Value
16087.0,25,10,1739.92,0,High Value
16088.0,211,6,1437.43,1,High Value
16089.0,22,47,263.49,0,Low Value
16090.0,260,18,180.56,1,Low Value
16092.0,140,39,770.08,1,Medium Value
16094.0,11,133,2617.33,0,High Value
16095.0,92,30,447.05,0,Medium Value
16096.0,52,54,1264.3500000000001,0,High Value
16098.0,9,95,2435.67,0,High Value
16099.0,53,30,841.3,0,Medium Value
16100.0,98,37,582.64,0,Medium Value
16101.0,70,116,1938.46,0,High Value
16103.0,25,152,4762.07,0,High Value
16104.0,54,204,2476.25,0,High Value
16105.0,74,97,2049.23,0,High Value
16108.0,70,87,1393.42,0,High Value
16109.0,334,13,327.6,1,Medium Value
16110.0,158,88,460.64,1,Medium Value
16111.0,64,73,549.33,0,Medium Value
16115.0,33,140,892.92,0,Medium Value
16117.0,38,59,422.19,0,Medium Value
16118.0,288,41,4376.25,1,High Value
16119.0,30,38,1297.45,0,High Value
16120.0,58,62,1658.3700000000001,0,High Value
16121.0,26,140,595.38,0,Medium Value
16122.0,2,26,316.92,0,Medium Value
16124.0,54,71,1523.49,0,High Value
16125.0,3,287,4292.35,0,High Value
16126.0,15,264,8356.83,0,High Value
16127.0,362,35,145.06,1,Low Value
16128.0,16,93,1920.83,0,High Value
16129.0,43,96,1396.05,0,High Value
16130.0,58,55,987.48,0,Medium Value
16131.0,11,141,6450.88,0,High Value
16132.0,180,17,664.1999999999999,1,Medium Value
16133.0,12,206,8403.22,0,High Value
16134.0,59,81,1527.25,0,High Value
16135.0,219,18,301.9,1,Medium Value
16136.0,299,9,237.42,1,Low Value
16137.0,316,28,422.7,1,Medium Value
16138.0,14,37,910.35,0,Medium Value
16139.0,358,26,475.74,1,Medium Value
16140.0,7,36,832.4200000000001,0,Medium Value
16141.0,53,20,335.54,0,Medium Value
16143.0,5,122,2485.89,0,High Value
16145.0,24,172,3005.9500000000003,0,High Value
16146.0,84,12,212.25,0,Low Value
16147.0,36,114,2023.91,0,High Value
16148.0,72,8,310.3,0,Medium Value
16149.0,65,12,141.70000000000002,0,Low Value
16150.0,8,121,2342.57,0,High Value
16153.0,56,137,3309.2599999999998,0,High Value
16155.0,17,48,796.9,0,Medium Value
16156.0,18,133,3096.14,0,High Value
16158.0,158,35,628.32,1,Medium Value
16159.0,106,38,884.59,0,Medium Value
16161.0,4,678,7210.59,0,High Value
16163.0,1,67,1992.98,0,High Value
16165.0,141,1,79.9,1,Low Value
16166.0,64,22,435.83,0,Medium Value
16167.0,50,63,1386.1200000000001,0,High Value
16168.0,5,211,6848.87,0,High Value
16170.0,31,315,4983.95,0,High Value
16172.0,109,44,744.34,0,Medium Value
16174.0,127,42,1237.2,0,High Value
16175.0,107,40,798.85,0,Medium Value
16176.0,57,72,2052.69,0,High Value
16177.0,72,103,1915.36,0,High Value
16178.0,37,17,414.7,0,Medium Value
16180.0,114,165,5995.69,0,High Value
16182.0,74,23,3354.0,0,High Value
16183.0,30,26,739.1,0,Medium Value
16185.0,200,9,115.31,1,Low Value
16186.0,8,307,5019.17,0,High Value
16188.0,44,7,105.80000000000001,0,Low Value
16190.0,30,113,2508.4700000000003,0,High Value
16191.0,11,98,10497.300000000001,0,High Value
16192.0,371,11,351.3,1,Medium Value
16193.0,46,19,315.98,0,Medium Value
16194.0,11,8,308.59999999999997,0,Medium Value
16195.0,359,16,323.25,1,Medium Value
16196.0,124,4,93.3,0,Low Value
16197.0,105,93,2016.71,0,High Value
16198.0,73,18,629.36,0,Medium Value
16199.0,28,10,942.75,0,Medium Value
16200.0,18,441,4539.23,0,High Value
16201.0,51,13,248.65,0,Low Value
16202.0,53,106,2136.72,0,High Value
16203.0,8,42,521.64,0,Medium Value
16204.0,16,51,534.53,0,Medium Value
16205.0,32,100,1062.48,0,High Value
16206.0,23,177,2052.81,0,High Value
16208.0,30,187,2776.19,0,High Value
16209.0,18,21,1884.16,0,High Value
16210.0,4,158,17403.21,0,High Value
16211.0,57,13,543.5699999999999,0,Medium Value
16212.0,254,37,603.37,1,Medium Value
16214.0,71,54,975.5,0,Medium Value
16218.0,9,80,1355.29,0,High Value
16219.0,136,1,40.8,1,Low Value
16221.0,3,156,1325.8,0,High Value
16222.0,357,23,498.5,1,Medium Value
16223.0,10,123,1087.05,0,High Value
16224.0,23,20,321.24,0,Medium Value
16225.0,38,166,1762.99,0,High Value
16226.0,14,23,417.05,0,Medium Value
16227.0,130,28,713.0,0,Medium Value
16228.0,21,54,885.71,0,Medium Value
16229.0,17,129,1857.26,0,High Value
16231.0,15,100,1074.47,0,High Value
16232.0,56,68,1722.09,0,High Value
16233.0,2,53,1429.03,0,High Value
16234.0,112,15,333.18,0,Medium Value
16235.0,11,69,1186.4,0,High Value
16237.0,73,7,136.65,0,Low Value
16238.0,58,6,63.66,0,Low Value
16239.0,18,16,1078.0,0,High Value
16241.0,5,321,1680.2,0,High Value
16242.0,17,380,3824.79,0,High Value
16244.0,8,63,1056.63,0,High Value
16246.0,95,88,821.35,0,Medium Value
16250.0,9,25,401.94,0,Medium Value
16251.0,148,20,128.31,1,Low Value
16252.0,18,21,295.09000000000003,0,Low Value
16253.0,56,174,3588.34,0,High Value
16254.0,14,74,967.44,0,Medium Value
16255.0,1,264,2284.34,0,High Value
16256.0,129,16,876.9399999999999,0,Medium Value
16258.0,23,209,6739.01,0,High Value
16259.0,46,85,340.94,0,Medium Value
16261.0,22,44,312.62,0,Medium Value
16262.0,14,46,755.15,0,Medium Value
16263.0,59,21,348.16,0,Medium Value
16264.0,74,63,823.53,0,Medium Value
16265.0,22,79,1488.17,0,High Value
16266.0,59,48,896.06,0,Medium Value
16267.0,227,7,186.66,1,Low Value
16269.0,73,53,717.57,0,Medium Value
16271.0,93,169,1993.18,0,High Value
16273.0,284,15,318.34000000000003,1,Medium Value
16274.0,9,65,351.75,0,Medium Value
16275.0,110,78,1591.24,0,High Value
16276.0,115,20,1818.79,0,High Value
16277.0,369,23,188.69,1,Low Value
16278.0,116,32,551.46,0,Medium Value
16279.0,21,242,4195.5,0,High Value
16280.0,361,16,238.05,1,Low Value
16281.0,59,22,1361.96,0,High Value
16282.0,123,22,1139.28,0,High Value
16283.0,54,416,2779.51,0,High Value
16284.0,29,30,205.8,0,Low Value
16285.0,282,31,176.9,1,Low Value
16286.0,113,17,328.95,0,Medium Value
16287.0,12,34,864.48,0,Medium Value
16288.0,106,7,129.85,0,Low Value
16289.0,98,21,136.31,0,Low Value
16290.0,100,124,1957.7,0,High Value
16291.0,318,1,117.72,1,Low Value
16292.0,16,45,951.51,0,Medium Value
16293.0,3,123,2408.96,0,High Value
16294.0,112,8,126.05000000000001,0,Low Value
16296.0,262,74,1313.67,1,High Value
16298.0,33,20,487.5,0,Medium Value
16299.0,113,12,193.65,0,Low Value
16300.0,66,238,1367.32,0,High Value
16301.0,372,6,107.33,1,Low Value
16303.0,28,124,2567.64,0,High Value
16304.0,330,25,381.66,1,Medium Value
16306.0,3,28,560.55,0,Medium Value
16307.0,65,75,1194.92,0,High Value
16308.0,42,3,2560.0,0,Medium Value
16310.0,50,28,460.08,0,Medium Value
16312.0,68,10,171.15,0,Low Value
16314.0,25,62,1491.4,0,High Value
16315.0,172,9,176.34,1,Low Value
16316.0,16,146,2806.0,0,High Value
16317.0,186,48,850.86,1,Medium Value
16320.0,89,185,4590.53,0,High Value
16321.0,262,11,230.9,1,Low Value
16323.0,213,3,146.16,1,Low Value
16325.0,60,120,3003.26,0,High Value
16326.0,19,167,1682.03,0,High Value
16327.0,5,626,6874.97,0,High Value
16328.0,199,16,310.83,1,Medium Value
16329.0,63,104,1664.92,0,High Value
16330.0,60,78,373.46999999999997,0,Medium Value
16331.0,68,34,2037.7,0,High Value
16332.0,67,46,417.21000000000004,0,Medium Value
16334.0,128,54,263.73,0,Low Value
16335.0,187,361,2753.52,1,High Value
16336.0,56,68,3517.69,0,High Value
16340.0,75,216,961.93,0,Medium Value
16341.0,73,81,1878.92,0,High Value
16343.0,43,35,285.54,0,Low Value
16344.0,145,44,741.3199999999999,1,Medium Value
16345.0,119,71,613.33,0,Medium Value
16346.0,21,15,224.51,0,Low Value
16347.0,24,257,2595.51,0,High Value
16348.0,66,31,328.77,0,Medium Value
16350.0,10,65,1137.42,0,High Value
16351.0,47,179,3176.13,0,High Value
16353.0,5,80,3323.75,0,High Value
16354.0,15,101,723.66,0,Medium Value
16355.0,11,48,416.35,0,Medium Value
16356.0,12,28,204.10000000000002,0,Low Value
16357.0,17,13,209.49,0,Low Value
16358.0,30,45,892.1500000000001,0,Medium Value
16359.0,12,59,946.83,0,Medium Value
16362.0,73,13,212.17,0,Low Value
16365.0,3,79,1766.78,0,High Value
16366.0,218,60,1220.83,1,High Value
16367.0,19,96,549.8100000000001,0,Medium Value
16368.0,71,21,141.53,0,Low Value
16369.0,72,52,1111.15,0,High Value
16371.0,84,11,157.2,0,Low Value
16372.0,45,223,934.58,0,Medium Value
16373.0,18,29,309.49,0,Medium Value
16374.0,38,237,1256.67,0,High Value
16375.0,106,13,104.0,0,Low Value
16377.0,253,5,632.28,1,Medium Value
16381.0,31,61,247.85,0,Low Value
16382.0,44,44,353.1,0,Medium Value
16383.0,32,302,2252.93,0,High Value
16384.0,65,48,774.4499999999999,0,Medium Value
16385.0,2,76,473.69,0,Medium Value
16386.0,23,58,765.59,0,Medium Value
16387.0,31,83,788.1,0,Medium Value
16388.0,289,13,186.05,1,Low Value
16390.0,172,21,467.5,1,Medium Value
16391.0,36,304,1052.26,0,High Value
16392.0,49,101,538.81,0,Medium Value
16393.0,5,430,2441.61,0,High Value
16395.0,29,428,2036.35,0,High Value
16396.0,112,8,137.8,0,Low Value
16397.0,264,9,123.13,1,Low Value
16399.0,25,38,222.20000000000002,0,Low Value
16400.0,31,238,2755.92,0,High Value
16401.0,15,177,2750.83,0,High Value
16402.0,5,54,205.65,0,Low Value
16406.0,86,90,374.01,0,Medium Value
16407.0,25,57,681.97,0,Medium Value
16408.0,227,45,231.93,1,Low Value
16409.0,16,544,3629.76,0,High Value
16410.0,370,5,130.32,1,Low Value
16411.0,5,157,673.24,0,Medium Value
16412.0,29,92,457.2,0,Medium Value
16413.0,11,37,259.83,0,Low Value
16414.0,67,56,424.96000000000004,0,Medium Value
16415.0,219,98,496.49,1,Medium Value
16416.0,26,115,1906.48,0,High Value
16417.0,128,1,35.7,0,Low Value
16418.0,44,61,397.62,0,Medium Value
16419.0,213,40,504.99,1,Medium Value
16420.0,32,2,75.0,0,Low Value
16421.0,12,38,526.27,0,Medium Value
16422.0,5,342,28904.670000000002,0,High Value
16424.0,18,8,309.5,0,Medium Value
16428.0,49,127,638.49,0,Medium Value
16430.0,17,22,817.09,0,Medium Value
16433.0,44,17,200.26,0,Low Value
16434.0,82,73,1161.89,0,High Value
16435.0,148,125,1003.0699999999999,1,High Value
16436.0,304,40,319.14,1,Medium Value
16437.0,17,21,301.25,0,Medium Value
16439.0,358,9,310.70000000000005,1,Medium Value
16440.0,129,25,216.3,0,Low Value
16441.0,53,61,637.93,0,Medium Value
16442.0,240,76,282.68,1,Low Value
16443.0,156,1,162.24,1,Low Value
16444.0,26,287,2971.21,0,High Value
16445.0,22,117,352.65,0,Medium Value
16447.0,226,34,471.19,1,Medium Value
16448.0,107,31,178.13,0,Low Value
16450.0,220,32,1193.81,1,High Value
16451.0,197,51,746.1800000000001,1,Medium Value
16452.0,266,18,332.17,1,Medium Value
16453.0,166,15,251.71,1,Low Value
16454.0,242,2,24.05,1,Low Value
16455.0,7,125,2535.69,0,High Value
16456.0,9,297,4630.16,0,High Value
16458.0,11,179,2208.15,0,High Value
16459.0,365,5,71.78999999999999,1,Low Value
16461.0,226,220,1402.91,1,High Value
16465.0,56,48,746.24,0,Medium Value
16466.0,19,190,2171.13,0,High Value
16467.0,144,24,2869.16,1,High Value
16468.0,106,43,712.62,0,Medium Value
16469.0,150,23,178.48000000000002,1,Low Value
16470.0,32,304,1664.08,0,High Value
16471.0,29,49,966.03,0,Medium Value
16472.0,70,39,789.6,0,Medium Value
16473.0,10,10,154.72,0,Low Value
16476.0,67,24,350.35,0,Medium Value
16477.0,7,114,1825.56,0,High Value
16481.0,318,16,453.38,1,Medium Value
16485.0,68,102,1923.54,0,High Value
16486.0,173,7,134.36,1,Low Value
16487.0,213,35,209.4,1,Low Value
16489.0,16,6,303.7,0,Medium Value
16490.0,72,13,205.41000000000003,0,Low Value
16491.0,49,48,801.66,0,Medium Value
16492.0,176,23,385.56,1,Medium Value
16493.0,80,55,780.46,0,Medium Value
16496.0,67,43,731.25,0,Medium Value
16497.0,49,201,3729.59,0,High Value
16499.0,10,125,2212.89,0,High Value
16500.0,10,23,443.05,0,Medium Value
16501.0,19,199,1191.23,0,High Value
16502.0,256,41,258.55,1,Low Value
16503.0,31,129,2182.41,0,High Value
16507.0,208,38,142.71,1,Low Value
16508.0,266,43,240.95,1,Low Value
16510.0,8,112,1777.5,0,High Value
16511.0,33,145,842.16,0,Medium Value
16515.0,15,125,1554.92,0,High Value
16518.0,57,28,475.05,0,Medium Value
16519.0,1,28,327.68,0,Medium Value
16520.0,1,256,1427.57,0,High Value
16521.0,51,237,1140.11,0,High Value
16522.0,71,18,433.36,0,Medium Value
16523.0,51,81,2497.86,0,High Value
16524.0,82,53,306.19,0,Medium Value
16525.0,2,179,11535.29,0,High Value
16526.0,220,20,426.85,1,Medium Value
16527.0,60,59,1004.88,0,High Value
16529.0,113,98,1531.55,0,High Value
16530.0,304,3,48.349999999999994,1,Low Value
16531.0,17,61,1053.74,0,High Value
16532.0,67,2,2007.84,0,Medium Value
16534.0,278,36,635.9,1,Medium Value
16535.0,21,40,378.28999999999996,0,Medium Value
16537.0,277,4,23.35,1,Low Value
16538.0,177,41,395.07,1,Medium Value
16539.0,9,107,2343.2,0,High Value
16540.0,50,29,205.75,0,Low Value
16541.0,371,38,424.03,1,Medium Value
16542.0,37,9,137.7,0,Low Value
16543.0,227,18,292.21,1,Low Value
16544.0,155,11,376.70000000000005,1,Medium Value
16545.0,11,5,350.52,0,Medium Value
16546.0,8,69,4819.32,0,High Value
16547.0,182,25,104.25999999999999,1,Low Value
16548.0,235,6,30.15,1,Low Value
16549.0,33,2168,8746.9,0,High Value
16550.0,4,552,7069.27,0,High Value
16551.0,59,56,1315.0,0,High Value
16552.0,9,5,95.29,0,Low Value
16553.0,32,208,10864.19,0,High Value
16554.0,22,115,2004.6200000000001,0,High Value
16555.0,141,49,1629.79,1,High Value
16556.0,11,275,4698.79,0,High Value
16558.0,2,320,5535.02,0,High Value
16559.0,33,17,175.0,0,Low Value
16560.0,33,142,2206.9700000000003,0,High Value
16562.0,112,34,223.85999999999999,0,Low Value
16563.0,36,70,3334.82,0,High Value
16564.0,205,5,87.8,1,Low Value
16565.0,42,8,599.35,0,Medium Value
16568.0,63,5,1020.9000000000001,0,Medium Value
16569.0,267,30,1331.03,1,High Value
16570.0,15,115,3695.91,0,High Value
16571.0,31,168,2827.05,0,High Value
16574.0,59,58,850.34,0,Medium Value
16576.0,56,33,540.87,0,Medium Value
16577.0,302,23,380.0,1,Medium Value
16578.0,262,9,156.6,1,Low Value
16579.0,61,14,295.05,0,Low Value
16583.0,9,18,297.95,0,Low Value
16584.0,68,54,2220.09,0,High Value
16585.0,229,18,341.59,1,Medium Value
16586.0,80,20,998.83,0,Medium Value
16588.0,22,71,1361.28,0,High Value
16589.0,86,11,153.12,0,Low Value
16590.0,36,29,605.9,0,Medium Value
16592.0,11,212,3694.23,0,High Value
16593.0,26,51,741.11,0,Medium Value
16595.0,12,367,1397.59,0,High Value
16596.0,2,18,329.48,0,Medium Value
16599.0,21,12,172.8,0,Low Value
16600.0,10,81,1339.89,0,High Value
16601.0,26,39,434.3,0,Medium Value
16602.0,24,11,235.25,0,Low Value
16604.0,198,12,432.45,1,Medium Value
16605.0,360,1,60.48,1,Low Value
16606.0,40,22,357.66,0,Medium Value
16607.0,35,126,2359.16,0,High Value
16608.0,89,121,1286.6200000000001,0,High Value
16611.0,39,100,1655.64,0,High Value
16612.0,15,101,2057.77,0,High Value
16614.0,38,23,673.6,0,Medium Value
16615.0,262,19,291.5,1,Low Value
16619.0,19,102,1712.1200000000001,0,High Value
16620.0,25,85,1579.97,0,High Value
16622.0,179,12,225.4,1,Low Value
16623.0,37,46,885.79,0,Medium Value
16625.0,58,76,1320.95,0,High Value
16628.0,43,8,130.05,0,Low Value
16630.0,43,4,106.80000000000001,0,Low Value
16631.0,117,80,1892.52,0,High Value
16632.0,121,27,406.4,0,Medium Value
16634.0,8,82,1596.71,0,High Value
16635.0,42,25,473.0,0,Medium Value
16636.0,74,73,3802.04,0,High Value
16638.0,4,46,749.8100000000001,0,Medium Value
16639.0,45,31,490.47,0,Medium Value
16640.0,33,13,179.4,0,Low Value
16641.0,337,24,323.40000000000003,1,Medium Value
16642.0,51,20,389.12,0,Medium Value
16643.0,58,28,435.6,0,Medium Value
16645.0,371,14,160.39,1,Low Value
16646.0,85,29,678.8,0,Medium Value
16647.0,78,19,327.84,0,Medium Value
16648.0,91,18,382.14,0,Medium Value
16649.0,156,20,306.58000000000004,1,Medium Value
16650.0,56,74,1397.69,0,High Value
16651.0,222,6,136.2,1,Low Value
16652.0,40,157,10776.42,0,High Value
16654.0,4,54,1110.2,0,High Value
16655.0,47,332,2633.74,0,High Value
16656.0,56,68,8207.37,0,High Value
16658.0,4,64,690.83,0,Medium Value
16660.0,58,8,611.9000000000001,0,Medium Value
16661.0,176,62,932.76,1,Medium Value
16662.0,30,28,151.05,0,Low Value
16663.0,365,1,165.0,1,Low Value
16664.0,205,8,109.2,1,Low Value
16666.0,257,16,98.73,1,Low Value
16668.0,23,33,555.7,0,Medium Value
16670.0,29,233,3934.25,0,High Value
16673.0,315,19,171.13,1,Low Value
16675.0,77,23,608.86,0,Medium Value
16676.0,38,44,769.78,0,Medium Value
16677.0,47,47,880.62,0,Medium Value
16679.0,2,18,663.31,0,Medium Value
16680.0,164,19,637.75,1,Medium Value
16681.0,277,5,151.5,1,Low Value
16683.0,169,18,320.25,1,Medium Value
16684.0,15,441,80489.21,0,High Value
16686.0,25,484,1921.19,0,High Value
16687.0,26,8,157.63,0,Low Value
16690.0,29,7,127.45,0,Low Value
16691.0,54,11,178.83,0,Low Value
16692.0,44,2,638.6999999999999,0,Medium Value
16693.0,47,109,701.62,0,Medium Value
16694.0,359,3,98.30000000000001,1,Low Value
16695.0,197,35,191.9,1,Low Value
16699.0,16,62,994.6,0,Medium Value
16700.0,2,221,4091.16,0,High Value
16701.0,59,131,4518.43,0,High Value
16702.0,51,91,1110.83,0,High Value
16704.0,254,54,664.16,1,Medium Value
16705.0,36,421,29480.061,0,High Value
16707.0,36,65,533.41,0,Medium Value
16709.0,15,223,6026.14,0,High Value
16710.0,4,569,3823.78,0,High Value
16711.0,15,11,1217.45,0,High Value
16712.0,37,83,621.5600000000001,0,Medium Value
16713.0,2,707,7619.21,0,High Value
16714.0,306,23,368.27,1,Medium Value
16715.0,198,9,323.8,1,Medium Value
16716.0,266,6,1248.48,1,High Value
16717.0,2,167,3127.85,0,High Value
16718.0,5,177,3006.08,0,High Value
16719.0,4,240,2174.13,0,High Value
16720.0,12,115,605.79,0,Medium Value
16722.0,2,194,4258.2699999999995,0,High Value
16723.0,79,82,654.96,0,Medium Value
16724.0,40,17,147.35,0,Low Value
16725.0,7,228,1052.14,0,High Value
16726.0,19,84,705.14,0,Medium Value
16727.0,28,161,1121.45,0,High Value
16731.0,284,42,170.3,1,Low Value
16732.0,39,193,3783.89,0,High Value
16733.0,165,12,259.68,1,Low Value
16735.0,29,178,3970.0,0,High Value
16736.0,141,143,2956.56,0,High Value
16737.0,213,1,417.59999999999997,1,Medium Value
16739.0,172,25,463.43,1,Medium Value
16740.0,31,32,226.91,0,Low Value
16741.0,261,11,173.06,1,Low Value
16742.0,128,103,2334.97,0,High Value
16743.0,92,181,1999.02,0,High Value
16746.0,19,539,11366.64,0,High Value
16748.0,24,96,2121.43,0,High Value
16749.0,227,72,4157.88,1,High Value
16752.0,8,9,207.5,0,Low Value
16754.0,8,140,65500.07,0,High Value
16755.0,103,154,1389.25,0,High Value
16756.0,40,66,1072.97,0,High Value
16757.0,45,8,163.65,0,Low Value
16760.0,66,17,228.0,0,Low Value
16763.0,374,21,352.85,1,Medium Value
16765.0,18,51,420.75,0,Medium Value
16767.0,54,100,2481.2,0,High Value
16768.0,19,107,1220.48,0,High Value
16769.0,114,59,755.51,0,Medium Value
16770.0,8,205,1152.63,0,High Value
16771.0,93,154,1706.99,0,High Value
16772.0,59,68,3698.0499999999997,0,High Value
16773.0,72,39,249.65,0,Low Value
16774.0,59,83,905.96,0,Medium Value
16775.0,3,120,1361.23,0,High Value
16776.0,51,55,220.97,0,Low Value
16777.0,49,94,1069.56,0,High Value
16779.0,2,718,22554.22,0,High Value
16780.0,43,37,174.16,0,Low Value
16781.0,8,39,623.0,0,Medium Value
16782.0,1,1546,7732.37,0,High Value
16783.0,72,25,391.95,0,Medium Value
16784.0,12,155,784.73,0,Medium Value
16785.0,45,35,533.78,0,Medium Value
16786.0,29,1,51.839999999999996,0,Low Value
16787.0,33,112,1017.53,0,High Value
16788.0,40,330,1334.54,0,High Value
16791.0,19,367,2251.85,0,High Value
16792.0,19,90,513.08,0,Medium Value
16794.0,16,224,856.1999999999999,0,Medium Value
16795.0,1,336,2062.41,0,High Value
16797.0,29,398,1802.02,0,High Value
16798.0,190,169,841.16,1,Medium Value
16799.0,68,92,452.78000000000003,0,Medium Value
16802.0,315,53,582.61,1,Medium Value
16805.0,213,151,630.75,1,Medium Value
16807.0,106,75,1002.29,0,High Value
16809.0,68,110,812.74,0,Medium Value
16810.0,56,19,532.5,0,Medium Value
16812.0,14,100,1912.65,0,High Value
16814.0,5,463,5781.4400000000005,0,High Value
16815.0,89,73,406.02,0,Medium Value
16817.0,4,65,1200.15,0,High Value
16819.0,101,17,182.59,0,Low Value
16821.0,17,7,113.35,0,Low Value
16822.0,322,11,181.39,1,Low Value
16823.0,23,135,1884.71,0,High Value
16824.0,29,13,225.6,0,Low Value
16825.0,14,36,1051.71,0,High Value
16827.0,29,12,392.13,0,Medium Value
16829.0,24,16,316.1,0,Medium Value
16830.0,78,52,881.59,0,Medium Value
16831.0,200,6,91.8,1,Low Value
16832.0,64,9,218.45999999999998,0,Low Value
16833.0,75,45,1302.51,0,High Value
16834.0,310,24,485.5,1,Medium Value
16835.0,9,77,1357.56,0,High Value
16836.0,42,31,530.5,0,Medium Value
16838.0,166,34,570.76,1,Medium Value
16839.0,5,89,5716.14,0,High Value
16840.0,239,9,139.85,1,Low Value
16841.0,64,103,2136.2400000000002,0,High Value
16843.0,58,218,9374.86,0,High Value
16844.0,198,32,614.34,1,Medium Value
16845.0,254,20,253.88,1,Low Value
16846.0,213,36,628.09,1,Medium Value
16847.0,254,25,421.45000000000005,1,Medium Value
16848.0,12,71,1130.2,0,High Value
16854.0,53,75,1408.96,0,High Value
16856.0,53,17,323.09000000000003,0,Medium Value
16857.0,78,11,352.8,0,Medium Value
16858.0,4,126,4292.59,0,High Value
16859.0,52,58,1184.6,0,High Value
16860.0,88,43,1610.62,0,High Value
16861.0,26,43,772.83,0,Medium Value
16862.0,183,35,662.33,1,Medium Value
16863.0,2,30,495.72,0,Medium Value
16864.0,70,17,409.25,0,Medium Value
16865.0,37,16,130.95,0,Low Value
16867.0,325,6,76.74000000000001,1,Low Value
16868.0,30,50,384.56,0,Medium Value
16870.0,105,28,450.15999999999997,0,Medium Value
16872.0,63,11,533.11,0,Medium Value
16873.0,65,233,7493.77,0,High Value
16874.0,15,31,209.89000000000001,0,Low Value
16875.0,73,118,2139.0,0,High Value
16876.0,39,32,136.01,0,Low Value
16880.0,129,9,321.78,0,Medium Value
16883.0,7,247,2101.61,0,High Value
16884.0,192,48,641.13,1,Medium Value
16885.0,21,40,234.19,0,Low Value
16886.0,92,8,134.0,0,Low Value
16887.0,36,65,465.84000000000003,0,Medium Value
16888.0,36,52,434.2,0,Medium Value
16889.0,33,82,947.98,0,Medium Value
16890.0,112,19,285.41,0,Low Value
16891.0,7,295,1202.77,0,High Value
16892.0,190,40,236.56,1,Low Value
16893.0,2,87,249.89000000000001,0,Low Value
16894.0,138,187,1306.96,0,High Value
16895.0,74,101,900.63,0,Medium Value
16896.0,191,18,103.95,1,Low Value
16898.0,4,123,496.26,0,Medium Value
16899.0,14,50,424.71000000000004,0,Medium Value
16901.0,365,23,204.26,1,Low Value
16903.0,16,126,678.55,0,Medium Value
16904.0,3,263,1360.31,0,High Value
16905.0,7,131,1923.57,0,High Value
16906.0,64,127,851.33,0,Medium Value
16907.0,1,102,722.0500000000001,0,Medium Value
16908.0,358,20,252.59,1,Low Value
16911.0,271,35,255.25,1,Low Value
16912.0,57,72,1904.93,0,High Value
16913.0,287,10,310.46999999999997,1,Medium Value
16915.0,22,17,921.5,0,Medium Value
16916.0,8,118,536.04,0,Medium Value
16917.0,268,41,1460.3600000000001,1,High Value
16918.0,58,326,2137.72,0,High Value
16919.0,4,310,2515.76,0,High Value
16920.0,47,23,355.45,0,Medium Value
16921.0,78,33,255.03,0,Low Value
16922.0,208,122,611.08,1,Medium Value
16923.0,11,457,6088.05,0,High Value
16925.0,176,18,125.65,1,Low Value
16926.0,7,96,1169.6100000000001,0,High Value
16928.0,9,121,1199.08,0,High Value
16931.0,5,103,629.4,0,Medium Value
16932.0,59,85,262.32,0,Low Value
16933.0,25,238,2536.07,0,High Value
16934.0,19,80,1152.1100000000001,0,High Value
16935.0,17,69,530.86,0,Medium Value
16936.0,21,83,286.39,0,Low Value
16937.0,135,49,196.25,0,Low Value
16938.0,17,589,4283.68,0,High Value
16939.0,124,41,433.85,0,Medium Value
16940.0,86,324,3377.78,0,High Value
16941.0,247,2,33.0,1,Low Value
16943.0,175,2,482.76,1,Medium Value
16944.0,245,7,101.36,1,Low Value
16945.0,29,225,4202.66,0,High Value
16946.0,19,75,1222.04,0,High Value
16947.0,98,32,548.73,0,Medium Value
16948.0,65,24,433.75,0,Medium Value
16950.0,3,105,2535.21,0,High Value
16952.0,77,71,628.22,0,Medium Value
16954.0,15,152,3996.7999999999997,0,High Value
16955.0,4,32,790.74,0,Medium Value
16958.0,71,70,778.49,0,Medium Value
16960.0,26,348,1483.83,0,High Value
16961.0,24,38,560.39,0,Medium Value
16962.0,45,15,251.04,0,Low Value
16964.0,369,6,207.85,1,Low Value
16970.0,262,2,71.4,1,Low Value
16972.0,18,82,749.0,0,Medium Value
16973.0,22,6,127.0,0,Low Value
16974.0,158,8,365.5,1,Medium Value
16975.0,59,45,926.12,0,Medium Value
16977.0,31,28,496.0,0,Medium Value
16978.0,302,28,424.55,1,Medium Value
16979.0,19,40,1007.74,0,High Value
16980.0,64,25,394.37,0,Medium Value
16983.0,5,97,1748.15,0,High Value
16984.0,40,672,5891.01,0,High Value
16985.0,12,123,5459.04,0,High Value
16986.0,81,171,3015.55,0,High Value
16987.0,12,133,904.6,0,Medium Value
16988.0,15,13,256.55,0,Low Value
16990.0,58,1,165.0,0,Low Value
16991.0,57,74,1041.21,0,High Value
